,total_enrollment,total_price,year,for_profit,private,public,net_cost_0_to_30,net_cost_30_to_48,net_cost_48_to_75,net_cost_75_to_110,net_cost_over_110,state_code,off_campus,on_campus,two_year,four_year,room_and_board,in_state_tuition,in_state_total,out_of_state_tuition,out_of_state_total,asian_enrollment,white_enrollment,black_enrollment,american_indian_alaska_native_enrollment,hispanic_enrollment
8691,4558.0,54071,2017,0.0,1.0,0.0,32114.69724,33231.0496,36839.62769,38911.67652,40438.93717,23,0.0,1.0,0.0,1.0,14190.0,33950,48140,33950,48140,285.0,2792.0,212.0,10.0,155.0
8692,4558.0,53390,2018,0.0,1.0,0.0,31710.22703,32812.51943,36375.64909,38421.6014,39929.62689,23,0.0,1.0,0.0,1.0,14190.0,33950,48140,33950,48140,285.0,2792.0,212.0,10.0,155.0
8693,16086.0,27074,2018,0.0,0.0,1.0,17228.53475,18310.46532,21980.38205,24752.63612,25543.2381,14,1.0,0.0,0.0,1.0,9716.0,10412,20128,21986,31702,356.0,12709.0,1644.0,18.0,757.0
8694,16086.0,26300,2016,0.0,0.0,1.0,16736.0,17787.0,21352.0,24045.0,24813.0,14,0.0,1.0,0.0,1.0,9716.0,10412,20128,21986,31702,356.0,12709.0,1644.0,18.0,757.0
8695,16086.0,27074,2018,0.0,0.0,1.0,17228.53475,18310.46532,21980.38205,24752.63612,25543.2381,14,0.0,1.0,0.0,1.0,9716.0,10412,20128,21986,31702,356.0,12709.0,1644.0,18.0,757.0
8696,16086.0,26773,2017,0.0,0.0,1.0,17036.993459999998,18106.895480000003,21736.01125,24477.4443,25259.25662,14,0.0,1.0,0.0,1.0,9716.0,10412,20128,21986,31702,356.0,12709.0,1644.0,18.0,757.0
8697,16086.0,26773,2017,0.0,0.0,1.0,17036.993459999998,18106.895480000003,21736.01125,24477.4443,25259.25662,14,1.0,0.0,0.0,1.0,9716.0,10412,20128,21986,31702,356.0,12709.0,1644.0,18.0,757.0
8698,16086.0,26300,2016,0.0,0.0,1.0,16736.0,17787.0,21352.0,24045.0,24813.0,14,1.0,0.0,0.0,1.0,9716.0,10412,20128,21986,31702,356.0,12709.0,1644.0,18.0,757.0
8699,6402.0,14762,2016,0.0,0.0,1.0,4090.0,4470.0,6524.0,9414.0,9826.0,28,1.0,0.0,1.0,0.0,0.0,5310,5310,18000,18000,38.0,5205.0,540.0,18.0,179.0
8700,6402.0,15073,2018,0.0,0.0,1.0,4176.166509000001,4564.172199000001,6661.445062,9612.330443,10033.0103,28,1.0,0.0,1.0,0.0,0.0,5310,5310,18000,18000,38.0,5205.0,540.0,18.0,179.0
8701,6402.0,14905,2017,0.0,0.0,1.0,4129.619970000001,4513.301043,6587.198211999999,9505.193741,9921.184799,28,1.0,0.0,1.0,0.0,0.0,5310,5310,18000,18000,38.0,5205.0,540.0,18.0,179.0
8702,2694.0,20886,2018,0.0,0.0,1.0,11570.97506,11678.37695,15068.90746,17976.129419999997,18121.43787,25,1.0,0.0,0.0,1.0,9406.0,7730,17136,15670,25076,19.0,2371.0,120.0,7.0,21.0
8703,2694.0,22355,2017,0.0,0.0,1.0,11100.72729,11203.76435,14456.50271,17245.57433,17384.97741,25,0.0,1.0,0.0,1.0,9406.0,7730,17136,15670,25076,19.0,2371.0,120.0,7.0,21.0
8704,2694.0,23302,2018,0.0,0.0,1.0,11570.97506,11678.37695,15068.90746,17976.129419999997,18121.43787,25,0.0,1.0,0.0,1.0,9406.0,7730,17136,15670,25076,19.0,2371.0,120.0,7.0,21.0
8705,2694.0,22130,2016,0.0,0.0,1.0,10989.0,11091.0,14311.0,17072.0,17210.0,25,0.0,1.0,0.0,1.0,9406.0,7730,17136,15670,25076,19.0,2371.0,120.0,7.0,21.0
8706,2694.0,20405,2017,0.0,0.0,1.0,11100.72729,11203.76435,14456.50271,17245.57433,17384.97741,25,1.0,0.0,0.0,1.0,9406.0,7730,17136,15670,25076,19.0,2371.0,120.0,7.0,21.0
8707,2694.0,20167,2016,0.0,0.0,1.0,10989.0,11091.0,14311.0,17072.0,17210.0,25,1.0,0.0,0.0,1.0,9406.0,7730,17136,15670,25076,19.0,2371.0,120.0,7.0,21.0
8708,10641.0,21164,2018,0.0,0.0,1.0,7108.84777,7259.550175,9505.016022,10860.26123,0.0,4,1.0,0.0,1.0,0.0,0.0,1416,1416,8946,8946,563.0,1345.0,3187.0,29.0,4490.0
8709,10641.0,19634,2017,0.0,0.0,1.0,6594.930878,6734.73862,8817.873964,10075.14501,0.0,4,1.0,0.0,1.0,0.0,0.0,1416,1416,8946,8946,563.0,1345.0,3187.0,29.0,4490.0
8710,1330.0,13802,2017,0.0,0.0,1.0,2741.983692,2751.191846,3745.672498,6397.620904,8854.151816,7,1.0,0.0,1.0,0.0,0.0,3476,3476,7286,7286,4.0,1123.0,17.0,27.0,98.0
8711,1330.0,13702,2018,0.0,0.0,1.0,2722.117124,2731.258562,3718.533877,6351.26805,8790.000593,7,1.0,0.0,1.0,0.0,0.0,3476,3476,7286,7286,4.0,1123.0,17.0,27.0,98.0
8712,1330.0,13490,2016,0.0,0.0,1.0,2680.0,2689.0,3661.0,6253.0,8654.0,7,1.0,0.0,1.0,0.0,0.0,3476,3476,7286,7286,4.0,1123.0,17.0,27.0,98.0
8713,9062.0,18571,2016,0.0,0.0,1.0,6721.0,7204.0,10848.0,12341.0,6967.0,4,1.0,0.0,1.0,0.0,0.0,1418,1418,9158,9158,1489.0,4166.0,248.0,18.0,2281.0
8714,9062.0,18571,2017,0.0,0.0,1.0,6721.0,7204.0,10848.0,12341.0,6967.0,4,1.0,0.0,1.0,0.0,0.0,1418,1418,9158,9158,1489.0,4166.0,248.0,18.0,2281.0
8715,9062.0,21119,2018,0.0,0.0,1.0,7643.142479999999,8192.411609,12336.37995,14034.22427,7922.894459,4,1.0,0.0,1.0,0.0,0.0,1418,1418,9158,9158,1489.0,4166.0,248.0,18.0,2281.0
8716,1923.0,12692,2017,0.0,0.0,1.0,3364.305673,3975.249595,5960.303079,8143.861912,9977.722204000002,25,1.0,0.0,1.0,0.0,0.0,4197,4197,11493,11493,5.0,1730.0,70.0,1.0,23.0
8717,1923.0,12763,2018,0.0,0.0,1.0,3383.125851,3997.487439,5993.645462,8189.419287000001,10033.53833,25,1.0,0.0,1.0,0.0,0.0,4197,4197,11493,11493,5.0,1730.0,70.0,1.0,23.0
8718,1923.0,12340,2016,0.0,0.0,1.0,3271.0,3865.0,5795.0,7918.0,9701.0,25,1.0,0.0,1.0,0.0,0.0,4197,4197,11493,11493,5.0,1730.0,70.0,1.0,23.0
8719,2884.0,22231,2018,0.0,0.0,1.0,9367.734684,10064.45297,11031.37291,9774.153685,10796.9004,25,1.0,0.0,0.0,1.0,11892.0,8167,20059,16072,27964,10.0,1394.0,277.0,14.0,14.0
8720,2884.0,19712,2016,0.0,0.0,1.0,8390.0,9014.0,9880.0,8754.0,9670.0,25,1.0,0.0,0.0,1.0,11892.0,8167,20059,16072,27964,10.0,1394.0,277.0,14.0,14.0
8721,2884.0,20897,2017,0.0,0.0,1.0,8850.670784,9508.932831,10422.4824,9234.656978,10200.95191,25,1.0,0.0,0.0,1.0,11892.0,8167,20059,16072,27964,10.0,1394.0,277.0,14.0,14.0
8722,2884.0,24585,2018,0.0,0.0,1.0,9367.734684,10064.45297,11031.37291,9774.153685,10796.9004,25,0.0,1.0,0.0,1.0,11892.0,8167,20059,16072,27964,10.0,1394.0,277.0,14.0,14.0
8723,2884.0,23228,2017,0.0,0.0,1.0,8850.670784,9508.932831,10422.4824,9234.656978,10200.95191,25,0.0,1.0,0.0,1.0,11892.0,8167,20059,16072,27964,10.0,1394.0,277.0,14.0,14.0
8724,2884.0,22019,2016,0.0,0.0,1.0,8390.0,9014.0,9880.0,8754.0,9670.0,25,0.0,1.0,0.0,1.0,11892.0,8167,20059,16072,27964,10.0,1394.0,277.0,14.0,14.0
8725,29175.0,23294,2018,0.0,0.0,1.0,9125.716613,9767.829176,13164.91551,15784.82052,16197.5306,25,0.0,1.0,0.0,1.0,10918.0,8856,19774,24950,35868,545.0,23350.0,1232.0,42.0,935.0
8726,29175.0,21730,2016,0.0,0.0,1.0,8513.0,9112.0,12281.0,14725.0,15110.0,25,0.0,1.0,0.0,1.0,10918.0,8856,19774,24950,35868,545.0,23350.0,1232.0,42.0,935.0
8727,29175.0,22472,2017,0.0,0.0,1.0,8803.687805,9423.141463,12700.35122,15227.804880000002,15625.95122,25,0.0,1.0,0.0,1.0,10918.0,8856,19774,24950,35868,545.0,23350.0,1232.0,42.0,935.0
8728,29175.0,19852,2016,0.0,0.0,1.0,8513.0,9112.0,12281.0,14725.0,15110.0,25,1.0,0.0,0.0,1.0,10918.0,8856,19774,24950,35868,545.0,23350.0,1232.0,42.0,935.0
8729,29175.0,20236,2017,0.0,0.0,1.0,8803.687805,9423.141463,12700.35122,15227.804880000002,15625.95122,25,1.0,0.0,0.0,1.0,10918.0,8856,19774,24950,35868,545.0,23350.0,1232.0,42.0,935.0
8730,29175.0,20716,2018,0.0,0.0,1.0,9125.716613,9767.829176,13164.91551,15784.82052,16197.5306,25,1.0,0.0,0.0,1.0,10918.0,8856,19774,24950,35868,545.0,23350.0,1232.0,42.0,935.0
8731,1261.0,22374,2018,0.0,0.0,1.0,7645.364428,7549.069562999999,11678.5517,12638.14123,15044.39315,25,0.0,1.0,0.0,1.0,11390.0,7464,18854,18648,30038,18.0,958.0,83.0,5.0,54.0
8732,1261.0,19982,2016,0.0,0.0,1.0,6828.0,6742.0,10430.0,11287.0,13436.0,25,0.0,1.0,0.0,1.0,11390.0,7464,18854,18648,30038,18.0,958.0,83.0,5.0,54.0
8733,1261.0,21784,2017,0.0,0.0,1.0,7443.756981,7350.001401,11370.58953,12304.87479,14647.67411,25,0.0,1.0,0.0,1.0,11390.0,7464,18854,18648,30038,18.0,958.0,83.0,5.0,54.0
8734,1261.0,18508,2016,0.0,0.0,1.0,6828.0,6742.0,10430.0,11287.0,13436.0,25,1.0,0.0,0.0,1.0,11390.0,7464,18854,18648,30038,18.0,958.0,83.0,5.0,54.0
8735,1261.0,19324,2018,0.0,0.0,1.0,7645.364428,7549.069562999999,11678.5517,12638.14123,15044.39315,25,1.0,0.0,0.0,1.0,11390.0,7464,18854,18648,30038,18.0,958.0,83.0,5.0,54.0
8736,1261.0,18820,2017,0.0,0.0,1.0,7443.756981,7350.001401,11370.58953,12304.87479,14647.67411,25,1.0,0.0,0.0,1.0,11390.0,7464,18854,18648,30038,18.0,958.0,83.0,5.0,54.0
8737,2985.0,12390,2018,0.0,0.0,1.0,7347.438598999999,7476.972287,7677.441089,9585.492864,9761.288583,25,1.0,0.0,1.0,0.0,0.0,6330,6330,10920,10920,16.0,2715.0,45.0,1.0,10.0
8738,2985.0,12052,2016,0.0,0.0,1.0,7147.0,7273.0,7468.0,9324.0,9495.0,25,1.0,0.0,1.0,0.0,0.0,6330,6330,10920,10920,16.0,2715.0,45.0,1.0,10.0
8739,2985.0,12220,2017,0.0,0.0,1.0,7246.626286,7374.382675,7572.100895999999,9453.972785,9627.356455,25,1.0,0.0,1.0,0.0,0.0,6330,6330,10920,10920,16.0,2715.0,45.0,1.0,10.0
8740,1511.0,44065,2016,0.0,1.0,0.0,15225.0,15116.0,17682.0,18933.0,21662.0,25,0.0,1.0,0.0,1.0,8856.0,31640,40496,31640,40496,3.0,1205.0,122.0,5.0,27.0
8741,1511.0,41705,2018,0.0,1.0,0.0,16087.39873,15972.224580000002,18683.57204,20005.43318,22889.01355,25,1.0,0.0,0.0,1.0,8856.0,31640,40496,31640,40496,3.0,1205.0,122.0,5.0,27.0
