,name,total_enrollment,Asian enrollment,White enrollment,Black enrollment,American Indian / Alaska Native enrollment,Hispanic enrollment,index,total_price,year,campus,net_cost_0_to_30,net_cost_30_to_48,net_cost_48_to_75,net_cost_75_to_110,net_cost_over_110,state,state_code,type,degree_length,room_and_board,in_state_tuition,in_state_total,out_of_state_tuition,out_of_state_total
4964,Salve Regina University,2739.0,34.0,2078.0,67.0,12.0,163.0,40364168,51970,2016,Off Campus,22379.0,23518.0,23913.0,27938.0,32259.0,Rhode Island,RI,Private,4 Year,14500.0,40550,55050,40550,55050
4965,Salve Regina University,2739.0,34.0,2078.0,67.0,12.0,163.0,40364169,53486,2017,Off Campus,23018.2841,24189.82106,24596.104730000003,28736.083889999998,33180.51865,Rhode Island,RI,Private,4 Year,14500.0,40550,55050,40550,55050
4966,Salve Regina University,2739.0,34.0,2078.0,67.0,12.0,163.0,40364170,54850,2018,Off Campus,23729.77162,24937.52039,25356.36215,29624.306689999998,34206.11746,Rhode Island,RI,Private,4 Year,14500.0,40550,55050,40550,55050
4967,Assumption College,2719.0,57.0,1905.0,134.0,5.0,179.0,40398336,50720,2016,On Campus,22637.0,25860.0,25566.0,27493.0,30516.0,Massachusetts,MA,Private,4 Year,12694.0,40958,53652,40958,53652
4968,Assumption College,2719.0,57.0,1905.0,134.0,5.0,179.0,40398337,54594,2017,On Campus,24366.01692,27835.19006,27518.734310000003,29592.918810000003,32846.815930000004,Massachusetts,MA,Private,4 Year,12694.0,40958,53652,40958,53652
4969,Assumption College,2719.0,57.0,1905.0,134.0,5.0,179.0,40398338,56443,2018,On Campus,25191.249819999997,28777.917589999997,28450.74405,30595.17743,33959.27815,Massachusetts,MA,Private,4 Year,12694.0,40958,53652,40958,53652
4970,Assumption College,2719.0,57.0,1905.0,134.0,5.0,179.0,40398345,50720,2016,Off Campus,22637.0,25860.0,25566.0,27493.0,30516.0,Massachusetts,MA,Private,4 Year,12694.0,40958,53652,40958,53652
4971,Assumption College,2719.0,57.0,1905.0,134.0,5.0,179.0,40398346,54594,2017,Off Campus,24366.01692,27835.19006,27518.734310000003,29592.918810000003,32846.815930000004,Massachusetts,MA,Private,4 Year,12694.0,40958,53652,40958,53652
4972,Assumption College,2719.0,57.0,1905.0,134.0,5.0,179.0,40398347,56443,2018,Off Campus,25191.249819999997,28777.917589999997,28450.74405,30595.17743,33959.27815,Massachusetts,MA,Private,4 Year,12694.0,40958,53652,40958,53652
4973,Wilkes Community College,2718.0,13.0,2387.0,88.0,9.0,167.0,40386967,13672,2017,Off Campus,3869.0,4287.0,5052.0,8767.0,0.0,North Carolina,NC,Public,2 Year,,2420,2420,8180,8180
4974,Wilkes Community College,2718.0,13.0,2387.0,88.0,9.0,167.0,40386968,14778,2018,Off Campus,4181.983762,4633.797981000001,5460.682855,9476.208748000001,0.0,North Carolina,NC,Public,2 Year,,2420,2420,8180,8180
4975,Mountain Empire Community College,2718.0,7.0,2593.0,52.0,5.0,27.0,40356474,13998,2017,Off Campus,6311.102897,6141.650238,7211.8244700000005,8715.716818,0.0,Virginia,VA,Public,2 Year,,4710,4710,10638,10638
4976,Mountain Empire Community College,2718.0,7.0,2593.0,52.0,5.0,27.0,40356475,14110,2018,Off Campus,6361.598934000001,6190.79046,7269.527309,8785.452515,0.0,Virginia,VA,Public,2 Year,,4710,4710,10638,10638
4977,Franciscan University of Steubenville,2714.0,50.0,2136.0,12.0,3.0,248.0,40385085,36940,2016,On Campus,18569.0,18650.0,20130.0,22621.0,26860.0,Ohio,OH,Private,4 Year,8500.0,27630,36130,27630,36130
4978,Franciscan University of Steubenville,2714.0,50.0,2136.0,12.0,3.0,248.0,40385086,37790,2017,On Campus,18996.278019999998,19079.14185,20593.19708,23141.5157,27478.056310000004,Ohio,OH,Private,4 Year,8500.0,27630,36130,27630,36130
4979,Franciscan University of Steubenville,2714.0,50.0,2136.0,12.0,3.0,248.0,40385087,39200,2018,On Campus,19705.05685,19791.01245,21361.55929,24004.95939,28503.30265,Ohio,OH,Private,4 Year,8500.0,27630,36130,27630,36130
4980,Franciscan University of Steubenville,2714.0,50.0,2136.0,12.0,3.0,248.0,40385094,34240,2016,Off Campus,18569.0,18650.0,20130.0,22621.0,26860.0,Ohio,OH,Private,4 Year,8500.0,27630,36130,27630,36130
4981,Franciscan University of Steubenville,2714.0,50.0,2136.0,12.0,3.0,248.0,40385095,34990,2017,Off Campus,18996.278019999998,19079.14185,20593.19708,23141.5157,27478.056310000004,Ohio,OH,Private,4 Year,8500.0,27630,36130,27630,36130
4982,Franciscan University of Steubenville,2714.0,50.0,2136.0,12.0,3.0,248.0,40385096,36290,2018,Off Campus,19705.05685,19791.01245,21361.55929,24004.95939,28503.30265,Ohio,OH,Private,4 Year,8500.0,27630,36130,27630,36130
4983,Northeast Alabama Community College,2708.0,15.0,2335.0,56.0,87.0,181.0,40411799,11340,2017,Off Campus,3003.793548,0.0,0.0,0.0,0.0,Alabama,AL,Public,2 Year,,4740,4740,8610,8610
4984,Northeast Alabama Community College,2708.0,15.0,2335.0,56.0,87.0,181.0,40411800,11640,2018,Off Campus,3083.258986,0.0,0.0,0.0,0.0,Alabama,AL,Public,2 Year,,4740,4740,8610,8610
4985,Ohio Dominican University,2707.0,35.0,1891.0,471.0,6.0,68.0,40385429,45220,2016,On Campus,18367.0,16423.0,19444.0,20386.0,21212.0,Ohio,OH,Private,4 Year,10948.0,31080,42028,31080,42028
4986,Ohio Dominican University,2707.0,35.0,1891.0,471.0,6.0,68.0,40385430,45220,2017,On Campus,18367.0,16423.0,19444.0,20386.0,21212.0,Ohio,OH,Private,4 Year,10948.0,31080,42028,31080,42028
4987,Ohio Dominican University,2707.0,35.0,1891.0,471.0,6.0,68.0,40385431,45220,2018,On Campus,18367.0,16423.0,19444.0,20386.0,21212.0,Ohio,OH,Private,4 Year,10948.0,31080,42028,31080,42028
4988,Ohio Dominican University,2707.0,35.0,1891.0,471.0,6.0,68.0,40385438,43734,2016,Off Campus,18367.0,16423.0,19444.0,20386.0,21212.0,Ohio,OH,Private,4 Year,10948.0,31080,42028,31080,42028
4989,Ohio Dominican University,2707.0,35.0,1891.0,471.0,6.0,68.0,40385439,43752,2017,Off Campus,18367.0,16423.0,19444.0,20386.0,21212.0,Ohio,OH,Private,4 Year,10948.0,31080,42028,31080,42028
4990,Ohio Dominican University,2707.0,35.0,1891.0,471.0,6.0,68.0,40385440,43748,2018,Off Campus,18367.0,16423.0,19444.0,20386.0,21212.0,Ohio,OH,Private,4 Year,10948.0,31080,42028,31080,42028
4991,Mississippi Delta Community College,2705.0,18.0,940.0,1681.0,0.0,42.0,40394863,9110,2017,On Campus,2178.886598,2475.248568,2837.352806,2879.093929,0.0,Mississippi,MS,Public,2 Year,3480.0,3060,6540,4668,8148
4992,Mississippi Delta Community College,2705.0,18.0,940.0,1681.0,0.0,42.0,40394864,9150,2018,On Campus,2188.453608,2486.116838,2849.810997,2891.7353949999997,0.0,Mississippi,MS,Public,2 Year,3480.0,3060,6540,4668,8148
4993,Mississippi Delta Community College,2705.0,18.0,940.0,1681.0,0.0,42.0,40394872,9330,2017,Off Campus,2178.886598,2475.248568,2837.352806,2879.093929,0.0,Mississippi,MS,Public,2 Year,3480.0,3060,6540,4668,8148
4994,Mississippi Delta Community College,2705.0,18.0,940.0,1681.0,0.0,42.0,40394873,9330,2018,Off Campus,2188.453608,2486.116838,2849.810997,2891.7353949999997,0.0,Mississippi,MS,Public,2 Year,3480.0,3060,6540,4668,8148
4995,Mississippi University for Women,2696.0,41.0,1573.0,987.0,6.0,20.0,40394829,18609,2016,On Campus,9747.0,10363.0,11432.0,14379.0,15838.0,Mississippi,MS,Public,4 Year,7424.0,7040,14464,7040,14464
4996,Mississippi University for Women,2696.0,41.0,1573.0,987.0,6.0,20.0,40394830,19146,2017,On Campus,10028.26922,10662.04514,11761.89328,14793.93487,16295.037240000001,Mississippi,MS,Public,4 Year,7424.0,7040,14464,7040,14464
4997,Mississippi University for Women,2696.0,41.0,1573.0,987.0,6.0,20.0,40394831,20079,2018,On Campus,10516.95486,11181.61519,12335.059809999999,15514.855230000001,17089.10753,Mississippi,MS,Public,4 Year,7424.0,7040,14464,7040,14464
4998,Mississippi University for Women,2696.0,41.0,1573.0,987.0,6.0,20.0,40394838,18180,2016,Off Campus,9747.0,10363.0,11432.0,14379.0,15838.0,Mississippi,MS,Public,4 Year,7424.0,7040,14464,7040,14464
4999,Mississippi University for Women,2696.0,41.0,1573.0,987.0,6.0,20.0,40394839,19614,2017,Off Campus,10028.26922,10662.04514,11761.89328,14793.93487,16295.037240000001,Mississippi,MS,Public,4 Year,7424.0,7040,14464,7040,14464
5000,Mississippi University for Women,2696.0,41.0,1573.0,987.0,6.0,20.0,40394840,20455,2018,Off Campus,10516.95486,11181.61519,12335.059809999999,15514.855230000001,17089.10753,Mississippi,MS,Public,4 Year,7424.0,7040,14464,7040,14464
5001,West Liberty University,2694.0,19.0,2371.0,120.0,7.0,21.0,40355010,22130,2016,On Campus,10989.0,11091.0,14311.0,17072.0,17210.0,West Virginia,WV,Public,4 Year,9406.0,7730,17136,15670,25076
5002,West Liberty University,2694.0,19.0,2371.0,120.0,7.0,21.0,40355011,22355,2017,On Campus,11100.72729,11203.76435,14456.502709999999,17245.57433,17384.97741,West Virginia,WV,Public,4 Year,9406.0,7730,17136,15670,25076
5003,West Liberty University,2694.0,19.0,2371.0,120.0,7.0,21.0,40355012,23302,2018,On Campus,11570.975059999999,11678.37695,15068.907459999999,17976.129419999997,18121.437869999998,West Virginia,WV,Public,4 Year,9406.0,7730,17136,15670,25076
5004,West Liberty University,2694.0,19.0,2371.0,120.0,7.0,21.0,40355019,20167,2016,Off Campus,10989.0,11091.0,14311.0,17072.0,17210.0,West Virginia,WV,Public,4 Year,9406.0,7730,17136,15670,25076
5005,West Liberty University,2694.0,19.0,2371.0,120.0,7.0,21.0,40355020,20405,2017,Off Campus,11100.72729,11203.76435,14456.502709999999,17245.57433,17384.97741,West Virginia,WV,Public,4 Year,9406.0,7730,17136,15670,25076
5006,West Liberty University,2694.0,19.0,2371.0,120.0,7.0,21.0,40355021,20886,2018,Off Campus,11570.975059999999,11678.37695,15068.907459999999,17976.129419999997,18121.437869999998,West Virginia,WV,Public,4 Year,9406.0,7730,17136,15670,25076
5007,Mid-America Christian University,2688.0,14.0,1431.0,743.0,105.0,180.0,40353907,27139,2016,On Campus,18035.0,15679.0,14487.0,16900.0,21310.0,Oklahoma,OK,Private,4 Year,8036.0,18334,26370,18334,26370
5008,Mid-America Christian University,2688.0,14.0,1431.0,743.0,105.0,180.0,40353908,28926,2017,On Campus,19222.5362,16711.40256,15440.91389,18012.800769999998,22713.1825,Oklahoma,OK,Private,4 Year,8036.0,18334,26370,18334,26370
5009,Mid-America Christian University,2688.0,14.0,1431.0,743.0,105.0,180.0,40353909,31026,2018,On Campus,20618.07399,17924.63444,16561.9095,19320.512909999998,24362.137880000002,Oklahoma,OK,Private,4 Year,8036.0,18334,26370,18334,26370
5010,Mid-America Christian University,2688.0,14.0,1431.0,743.0,105.0,180.0,40353915,29704,2016,Off Campus,18035.0,15679.0,14487.0,16900.0,21310.0,Oklahoma,OK,Private,4 Year,8036.0,18334,26370,18334,26370
5011,Mid-America Christian University,2688.0,14.0,1431.0,743.0,105.0,180.0,40353916,28430,2017,Off Campus,19222.5362,16711.40256,15440.91389,18012.800769999998,22713.1825,Oklahoma,OK,Private,4 Year,8036.0,18334,26370,18334,26370
5012,Mid-America Christian University,2688.0,14.0,1431.0,743.0,105.0,180.0,40353917,30588,2018,Off Campus,20618.07399,17924.63444,16561.9095,19320.512909999998,24362.137880000002,Oklahoma,OK,Private,4 Year,8036.0,18334,26370,18334,26370
5013,Florida Southern College,2670.0,50.0,1907.0,183.0,13.0,266.0,40406267,46700,2016,On Campus,20607.0,21699.0,24281.0,25856.0,26320.0,Florida,FL,Private,4 Year,11650.0,36348,47998,36348,47998
5014,Florida Southern College,2670.0,50.0,1907.0,183.0,13.0,266.0,40406268,49900,2017,On Campus,22019.042830000002,23185.86938,25944.79443,27627.71734,28123.51178,Florida,FL,Private,4 Year,11650.0,36348,47998,36348,47998
5015,Florida Southern College,2670.0,50.0,1907.0,183.0,13.0,266.0,40406269,52020,2018,On Campus,22954.5212,24170.92034,27047.05824,28801.480089999997,29318.338330000002,Florida,FL,Private,4 Year,11650.0,36348,47998,36348,47998
5016,Florida Southern College,2670.0,50.0,1907.0,183.0,13.0,266.0,40406276,46700,2016,Off Campus,20607.0,21699.0,24281.0,25856.0,26320.0,Florida,FL,Private,4 Year,11650.0,36348,47998,36348,47998
5017,Florida Southern College,2670.0,50.0,1907.0,183.0,13.0,266.0,40406277,49900,2017,Off Campus,22019.042830000002,23185.86938,25944.79443,27627.71734,28123.51178,Florida,FL,Private,4 Year,11650.0,36348,47998,36348,47998
5018,Florida Southern College,2670.0,50.0,1907.0,183.0,13.0,266.0,40406278,52000,2018,Off Campus,22954.5212,24170.92034,27047.05824,28801.480089999997,29318.338330000002,Florida,FL,Private,4 Year,11650.0,36348,47998,36348,47998
5019,LeTourneau University,2667.0,28.0,1554.0,278.0,10.0,227.0,40361439,42408,2016,On Campus,17260.0,18342.0,21118.0,23426.0,23975.0,Texas,TX,Private,4 Year,9970.0,30210,40180,30210,40180
5020,LeTourneau University,2667.0,28.0,1554.0,278.0,10.0,227.0,40361440,43388,2017,On Campus,17658.85871,18765.86248,21606.01264,23967.347859999998,24529.03462,Texas,TX,Private,4 Year,9970.0,30210,40180,30210,40180
5021,LeTourneau University,2667.0,28.0,1554.0,278.0,10.0,227.0,40361441,44420,2018,On Campus,18078.88134,19212.21562,22119.919830000003,24537.4203,25112.46699,Texas,TX,Private,4 Year,9970.0,30210,40180,30210,40180
5022,LeTourneau University,2667.0,28.0,1554.0,278.0,10.0,227.0,40361446,43498,2016,Off Campus,17260.0,18342.0,21118.0,23426.0,23975.0,Texas,TX,Private,4 Year,9970.0,30210,40180,30210,40180
5023,LeTourneau University,2667.0,28.0,1554.0,278.0,10.0,227.0,40361447,44485,2017,Off Campus,17658.85871,18765.86248,21606.01264,23967.347859999998,24529.03462,Texas,TX,Private,4 Year,9970.0,30210,40180,30210,40180
5024,LeTourneau University,2667.0,28.0,1554.0,278.0,10.0,227.0,40361448,45528,2018,Off Campus,18078.88134,19212.21562,22119.919830000003,24537.4203,25112.46699,Texas,TX,Private,4 Year,9970.0,30210,40180,30210,40180
5025,Georgia Southwestern State University,2666.0,39.0,1684.0,717.0,3.0,102.0,40405106,20378,2016,On Campus,10647.0,11579.0,13556.0,15798.0,15868.0,Georgia,GA,Public,4 Year,8120.0,6336,14456,19412,27532
5026,Georgia Southwestern State University,2666.0,39.0,1684.0,717.0,3.0,102.0,40405107,20436,2017,On Campus,10677.30356,11611.95623,13594.583180000001,15842.96437,15913.16361,Georgia,GA,Public,4 Year,8120.0,6336,14456,19412,27532
5027,Georgia Southwestern State University,2666.0,39.0,1684.0,717.0,3.0,102.0,40405108,19424,2018,On Campus,10148.558640000001,11036.926879999999,12921.37325,15058.41358,15125.136519999998,Georgia,GA,Public,4 Year,8120.0,6336,14456,19412,27532
5028,Georgia Southwestern State University,2666.0,39.0,1684.0,717.0,3.0,102.0,40405115,20378,2016,Off Campus,10647.0,11579.0,13556.0,15798.0,15868.0,Georgia,GA,Public,4 Year,8120.0,6336,14456,19412,27532
5029,Georgia Southwestern State University,2666.0,39.0,1684.0,717.0,3.0,102.0,40405116,20436,2017,Off Campus,10677.30356,11611.95623,13594.583180000001,15842.96437,15913.16361,Georgia,GA,Public,4 Year,8120.0,6336,14456,19412,27532
5030,Georgia Southwestern State University,2666.0,39.0,1684.0,717.0,3.0,102.0,40405117,19424,2018,Off Campus,10148.558640000001,11036.926879999999,12921.37325,15058.41358,15125.136519999998,Georgia,GA,Public,4 Year,8120.0,6336,14456,19412,27532
5031,North Georgia Technical College,2663.0,31.0,2254.0,177.0,5.0,117.0,40404886,12134,2016,On Campus,4767.0,5690.0,7651.0,9600.0,10827.0,Georgia,GA,Public,2 Year,4000.0,3268,7268,5938,9938
5032,North Georgia Technical College,2663.0,31.0,2254.0,177.0,5.0,117.0,40404887,10270,2017,On Campus,4034.7033130000004,4815.913961,6475.669194,8125.267842,9163.778639,Georgia,GA,Public,2 Year,4000.0,3268,7268,5938,9938
